image_path,command_id,command,steering_angle,speed_kmh,time_s
images/frame_0000266_cmd0.jpg,0,follow_lane,0,25,29.808
images/frame_0000267_cmd0.jpg,0,follow_lane,0,25,29.92
images/frame_0000268_cmd0.jpg,0,follow_lane,0,25,30.032
images/frame_0000269_cmd1.jpg,1,left,0,25,30.144
images/frame_0000270_cmd1.jpg,1,left,0,25,30.256
images/frame_0000271_cmd1.jpg,1,left,0,25,30.368
images/frame_0000272_cmd1.jpg,1,left,0,25,30.48
images/frame_0000273_cmd1.jpg,1,left,0,25,30.592
images/frame_0000274_cmd1.jpg,1,left,0,25,30.704
images/frame_0000275_cmd1.jpg,1,left,0,25,30.816
images/frame_0000276_cmd1.jpg,1,left,0,25,30.928
images/frame_0000277_cmd1.jpg,1,left,0,25,31.04
images/frame_0000278_cmd1.jpg,1,left,0,25,31.152
images/frame_0000279_cmd1.jpg,1,left,0,25,31.264
images/frame_0000280_cmd1.jpg,1,left,0,25,31.376
images/frame_0000281_cmd1.jpg,1,left,0,25,31.488
images/frame_0000282_cmd1.jpg,1,left,0,25,31.6
images/frame_0000283_cmd1.jpg,1,left,0,25,31.712
images/frame_0000284_cmd1.jpg,1,left,-0.165,25,31.824
images/frame_0000285_cmd1.jpg,1,left,-0.55,25,31.936
images/frame_0000286_cmd1.jpg,1,left,-0.424,25,32.048
images/frame_0000287_cmd1.jpg,1,left,-0.371,25,32.16
images/frame_0000288_cmd1.jpg,1,left,-0.72,25,32.272
images/frame_0000289_cmd1.jpg,1,left,-0.63,25,32.384
images/frame_0000290_cmd1.jpg,1,left,-0.504,25,32.496
images/frame_0000291_cmd1.jpg,1,left,-0.378,25,32.608
images/frame_0000292_cmd1.jpg,1,left,-0.252,25,32.72
images/frame_0000293_cmd1.jpg,1,left,-0.015,25,32.832
images/frame_0000294_cmd1.jpg,1,left,0,25,32.944
images/frame_0000295_cmd1.jpg,1,left,0,25,33.056
images/frame_0000296_cmd1.jpg,1,left,0,25,33.168
images/frame_0000297_cmd1.jpg,1,left,0,25,33.28
images/frame_0000298_cmd1.jpg,1,left,0,25,33.392
images/frame_0000299_cmd1.jpg,1,left,0,25,33.504
images/frame_0000300_cmd1.jpg,1,left,0.11,25,33.616
images/frame_0000301_cmd1.jpg,1,left,0.203,25,33.728
images/frame_0000302_cmd1.jpg,1,left,0.077,25,33.84
images/frame_0000303_cmd1.jpg,1,left,0,25,33.952
images/frame_0000304_cmd1.jpg,1,left,0,25,34.064
images/frame_0000305_cmd1.jpg,1,left,0,25,34.176
images/frame_0000306_cmd1.jpg,1,left,0,25,34.288
images/frame_0000307_cmd1.jpg,1,left,0,25,34.4
images/frame_0000308_cmd1.jpg,1,left,0,25,34.512
images/frame_0000309_cmd1.jpg,1,left,0,25,34.624
images/frame_0000310_cmd1.jpg,1,left,0,25,34.736
images/frame_0000311_cmd0.jpg,0,follow_lane,0,25,34.848
images/frame_0000312_cmd0.jpg,0,follow_lane,0,25,34.96
images/frame_0000313_cmd0.jpg,0,follow_lane,0,25,35.072
images/frame_0000314_cmd0.jpg,0,follow_lane,0,25,35.184
images/frame_0000315_cmd0.jpg,0,follow_lane,0,25,35.296
images/frame_0000316_cmd0.jpg,0,follow_lane,0,25,35.408
images/frame_0000317_cmd0.jpg,0,follow_lane,0,25,35.52
images/frame_0000318_cmd0.jpg,0,follow_lane,0,25,35.632
images/frame_0000319_cmd0.jpg,0,follow_lane,0,25,35.744
images/frame_0000320_cmd0.jpg,0,follow_lane,0,25,35.856
images/frame_0000321_cmd0.jpg,0,follow_lane,0,25,35.968
images/frame_0000322_cmd0.jpg,0,follow_lane,0,25,36.08
images/frame_0000323_cmd0.jpg,0,follow_lane,0,25,36.192
images/frame_0000324_cmd0.jpg,0,follow_lane,0,25,36.304
images/frame_0000325_cmd0.jpg,0,follow_lane,0,25,36.416
images/frame_0000326_cmd0.jpg,0,follow_lane,0,25,36.528
images/frame_0000327_cmd0.jpg,0,follow_lane,0,25,36.64
images/frame_0000328_cmd0.jpg,0,follow_lane,0,25,36.752
images/frame_0000329_cmd0.jpg,0,follow_lane,0,25,36.864
images/frame_0000330_cmd0.jpg,0,follow_lane,0,25,36.976
images/frame_0000331_cmd0.jpg,0,follow_lane,-0.275,25,37.088
images/frame_0000332_cmd0.jpg,0,follow_lane,-0.66,25,37.2
images/frame_0000333_cmd0.jpg,0,follow_lane,-0.607,25,37.312
images/frame_0000334_cmd0.jpg,0,follow_lane,-0.481,25,37.424
images/frame_0000335_cmd0.jpg,0,follow_lane,-0.355,25,37.536
images/frame_0000336_cmd0.jpg,0,follow_lane,-0.302,25,37.648
images/frame_0000337_cmd0.jpg,0,follow_lane,-0.468,25,37.76
images/frame_0000338_cmd0.jpg,0,follow_lane,-0.342,25,37.872
images/frame_0000339_cmd0.jpg,0,follow_lane,-0.216,25,37.984
images/frame_0000340_cmd0.jpg,0,follow_lane,-0.09,25,38.096
images/frame_0000341_cmd0.jpg,0,follow_lane,0,25,38.208
images/frame_0000342_cmd0.jpg,0,follow_lane,0,25,38.32
images/frame_0000343_cmd0.jpg,0,follow_lane,0,25,38.432
images/frame_0000344_cmd0.jpg,0,follow_lane,0,25,38.544
images/frame_0000345_cmd0.jpg,0,follow_lane,0,25,38.656
images/frame_0000346_cmd0.jpg,0,follow_lane,0,25,38.768
images/frame_0000347_cmd0.jpg,0,follow_lane,0,25,38.88
images/frame_0000348_cmd0.jpg,0,follow_lane,0,25,38.992
images/frame_0000349_cmd0.jpg,0,follow_lane,0,25,39.104
images/frame_0000350_cmd0.jpg,0,follow_lane,0.33,25,39.216
images/frame_0000351_cmd0.jpg,0,follow_lane,0.277,25,39.328
images/frame_0000352_cmd0.jpg,0,follow_lane,0.151,25,39.44
images/frame_0000353_cmd0.jpg,0,follow_lane,0.025,25,39.552
images/frame_0000354_cmd0.jpg,0,follow_lane,0,25,39.664
images/frame_0000355_cmd0.jpg,0,follow_lane,0,25,39.776
images/frame_0000356_cmd0.jpg,0,follow_lane,0,25,39.888
images/frame_0000357_cmd0.jpg,0,follow_lane,0.11,25,40
images/frame_0000358_cmd0.jpg,0,follow_lane,0.276,25,40.112
images/frame_0000359_cmd0.jpg,0,follow_lane,0.15,25,40.224
images/frame_0000360_cmd0.jpg,0,follow_lane,0.024,25,40.336
images/frame_0000361_cmd0.jpg,0,follow_lane,0,25,40.448
images/frame_0000362_cmd0.jpg,0,follow_lane,0,25,40.56
images/frame_0000363_cmd0.jpg,0,follow_lane,0,25,40.672
images/frame_0000364_cmd0.jpg,0,follow_lane,0,25,40.784
images/frame_0000365_cmd0.jpg,0,follow_lane,0,25,40.896
images/frame_0000366_cmd0.jpg,0,follow_lane,0,25,41.008
images/frame_0000367_cmd0.jpg,0,follow_lane,0,25,41.12
images/frame_0000368_cmd0.jpg,0,follow_lane,-0.165,25,41.232
images/frame_0000369_cmd0.jpg,0,follow_lane,-0.039,25,41.344
images/frame_0000370_cmd0.jpg,0,follow_lane,0,25,41.456
images/frame_0000371_cmd0.jpg,0,follow_lane,0,25,41.568
images/frame_0000372_cmd0.jpg,0,follow_lane,0,25,41.68
images/frame_0000373_cmd0.jpg,0,follow_lane,0,25,41.792
images/frame_0000374_cmd0.jpg,0,follow_lane,0,25,41.904
images/frame_0000375_cmd0.jpg,0,follow_lane,0,25,42.016
images/frame_0000376_cmd0.jpg,0,follow_lane,0,25,42.128
images/frame_0000377_cmd0.jpg,0,follow_lane,0,25,42.24
images/frame_0000378_cmd0.jpg,0,follow_lane,0,25,42.352
images/frame_0000379_cmd0.jpg,0,follow_lane,0,25,42.464
images/frame_0000380_cmd0.jpg,0,follow_lane,0,25,42.576
images/frame_0000381_cmd0.jpg,0,follow_lane,0,25,42.688
images/frame_0000382_cmd0.jpg,0,follow_lane,0,25,42.8
images/frame_0000383_cmd0.jpg,0,follow_lane,0,25,42.912
images/frame_0000384_cmd0.jpg,0,follow_lane,0,25,43.024
images/frame_0000385_cmd0.jpg,0,follow_lane,0,25,43.136
images/frame_0000386_cmd0.jpg,0,follow_lane,0,25,43.248
images/frame_0000387_cmd0.jpg,0,follow_lane,0,25,43.36
images/frame_0000388_cmd0.jpg,0,follow_lane,0,25,43.472
images/frame_0000389_cmd0.jpg,0,follow_lane,0,25,43.584
images/frame_0000390_cmd0.jpg,0,follow_lane,0,25,43.696
images/frame_0000391_cmd0.jpg,0,follow_lane,0,25,43.808
images/frame_0000392_cmd0.jpg,0,follow_lane,0,25,43.92
images/frame_0000393_cmd0.jpg,0,follow_lane,0,25,44.032
images/frame_0000394_cmd0.jpg,0,follow_lane,0,25,44.144
images/frame_0000395_cmd0.jpg,0,follow_lane,0,25,44.256
images/frame_0000396_cmd0.jpg,0,follow_lane,0,25,44.368
images/frame_0000397_cmd0.jpg,0,follow_lane,0,25,44.48
images/frame_0000398_cmd0.jpg,0,follow_lane,0,25,44.592
images/frame_0000399_cmd0.jpg,0,follow_lane,0,25,44.704
images/frame_0000400_cmd0.jpg,0,follow_lane,0,25,44.816
images/frame_0000401_cmd0.jpg,0,follow_lane,0,25,44.928
images/frame_0000402_cmd0.jpg,0,follow_lane,0,25,45.04
images/frame_0000403_cmd0.jpg,0,follow_lane,0,25,45.152
images/frame_0000404_cmd0.jpg,0,follow_lane,0,25,45.264
images/frame_0000405_cmd0.jpg,0,follow_lane,0,25,45.376
images/frame_0000406_cmd0.jpg,0,follow_lane,0,25,45.488
images/frame_0000407_cmd0.jpg,0,follow_lane,0,25,45.6
images/frame_0000408_cmd0.jpg,0,follow_lane,0,25,45.712
images/frame_0000409_cmd0.jpg,0,follow_lane,0,25,45.824
